sp|P01111|RASN_HUMAN,gi|157836912|pdb|421P|A,90.964,96.39,166,15,0,1,166,1,166,1.38e-111,315
sp|P01111|RASN_HUMAN,gi|5107569|pdb|1CLU|A;gi|157831533|pdb|1JAI|A;gi|157833519|pdb|1PLJ|A;gi|157833521|pdb|1PLL|A;gi|157837163|pdb|821P|A,90.964,96.39,166,15,0,1,166,1,166,1.92e-111,315
sp|P01111|RASN_HUMAN,gi|560188957|pdb|4L9S|A;gi|560188958|pdb|4L9W|A,90.964,96.39,166,15,0,1,166,6,171,3.47e-111,315
sp|P01111|RASN_HUMAN,gi|157831532|pdb|1JAH|A;gi|157833520|pdb|1PLK|A,90.964,96.39,166,15,0,1,166,1,166,4.53e-111,314
sp|P01111|RASN_HUMAN,gi|560189001|pdb|4LRW|A;gi|560189002|pdb|4LRW|B;gi|560189003|pdb|4LUC|A;gi|560189004|pdb|4LUC|B;gi|560189005|pdb|4LV6|A;gi|560189006|pdb|4LV6|B;gi|560189007|pdb|4LYF|A;gi|560189008|pdb|4LYF|B;gi|560189009|pdb|4LYF|C;gi|560189010|pdb|4LYH|A;gi|560189011|pdb|4LYH|B;gi|560189012|pdb|4LYH|C;gi|560189013|pdb|4LYJ|A;gi|560189014|pdb|4M1O|A;gi|560189015|pdb|4M1O|B;gi|560189016|pdb|4M1O|C;gi|560189017|pdb|4M1S|A;gi|560189018|pdb|4M1S|B;gi|560189019|pdb|4M1S|C;gi|560189020|pdb|4M1T|A;gi|560189021|pdb|4M1T|B;gi|560189022|pdb|4M1T|C;gi|560189023|pdb|4M1W|A;gi|560189024|pdb|4M1W|B;gi|560189025|pdb|4M1W|C;gi|560189026|pdb|4M1Y|A;gi|560189027|pdb|4M1Y|B;gi|560189028|pdb|4M1Y|C;gi|560189029|pdb|4M21|A;gi|560189030|pdb|4M21|B;gi|560189031|pdb|4M21|C;gi|560189032|pdb|4M22|A;gi|560189033|pdb|4M22|B;gi|560189034|pdb|4M22|C;gi|973744464|pdb|5F2E|A;gi|1212216500|pdb|5V6S|A;gi|1212216501|pdb|5V6V|A;gi|1212216502|pdb|5V6V|B,89.349,95.27,169,18,0,1,169,2,170,3.58e-110,312
sp|P01111|RASN_HUMAN,gi|231226|pdb|6Q21|A;gi|231227|pdb|6Q21|B;gi|231228|pdb|6Q21|C;gi|231229|pdb|6Q21|D;gi|15988032|pdb|1IOZ|A;gi|157829765|pdb|1AA9|A;gi|157833599|pdb|1Q21|A,90.058,97.08,171,17,0,1,171,1,171,3.80e-107,304
sp|P01111|RASN_HUMAN,gi|157835830|pdb|2Q21|A,89.474,96.49,171,18,0,1,171,1,171,3.80e-107,304
sp|P01111|RASN_HUMAN,gi|560188999|pdb|4LPK|A;gi|560189000|pdb|4LPK|B;gi|645985800|pdb|4OBE|A;gi|645985801|pdb|4OBE|B,91.716,97.63,169,14,0,1,169,2,170,8.08e-107,303
sp|P01111|RASN_HUMAN,gi|1169077911|pdb|5UQW|A;gi|1169077912|pdb|5UQW|B,91.124,97.04,169,15,0,1,169,21,189,2.58e-106,303
sp|P01111|RASN_HUMAN,gi|829581544|pdb|4TQ9|A;gi|829581545|pdb|4TQ9|B,91.617,97.60,167,14,0,1,167,2,168,2.72e-106,302
sp|P01111|RASN_HUMAN,gi|224983720|pdb|3GFT|A;gi|224983721|pdb|3GFT|B;gi|224983722|pdb|3GFT|C;gi|224983723|pdb|3GFT|D;gi|224983724|pdb|3GFT|E;gi|224983725|pdb|3GFT|F,91.124,97.04,169,15,0,1,169,19,187,5.86e-106,302
sp|P01111|RASN_HUMAN,gi|827342895|pdb|2MSC|B;gi|827342898|pdb|2MSD|B;gi|827342901|pdb|2MSE|B,92.216,98.20,167,13,0,1,167,3,169,6.68e-106,302
sp|P01111|RASN_HUMAN,gi|388326940|pdb|4EPT|A;gi|388326941|pdb|4EPV|A;gi|388326942|pdb|4EPW|A,91.124,97.04,169,15,0,1,169,2,170,8.26e-106,301
sp|P01111|RASN_HUMAN,gi|388326943|pdb|4EPX|A;gi|388326944|pdb|4EPY|A,90.533,96.45,169,16,0,1,169,2,170,8.26e-106,301
sp|P01111|RASN_HUMAN,gi|829581621|pdb|4WA7|A,91.124,97.04,169,15,0,1,169,2,170,1.54e-105,300
sp|P01111|RASN_HUMAN,gi|1096116327|pdb|5TAR|A;gi|1096116329|pdb|5TB5|A;gi|1096116331|pdb|5TB5|C,92.169,98.19,166,13,0,2,167,2,167,3.41e-105,300
sp|P01111|RASN_HUMAN,gi|3402129|pdb|1WQ1|R;gi|4389273|pdb|1BKD|R;gi|6573397|pdb|1CTQ|A;gi|6573669|pdb|1QRA|A;gi|20150727|pdb|1K8R|A;gi|29726773|pdb|1NVV|R;gi|29726775|pdb|1NVW|Q;gi|29726776|pdb|1NVW|R;gi|34810863|pdb|1P2S|A;gi|34810864|pdb|1P2T|A;gi|34810865|pdb|1P2U|A;gi|34810866|pdb|1P2V|A;gi|56554475|pdb|1XD2|B;gi|157829549|pdb|121P|A;gi|157830696|pdb|1CRP|A;gi|157830697|pdb|1CRQ|A;gi|157830698|pdb|1CRR|A;gi|157831216|pdb|1GNP|A;gi|157831217|pdb|1GNQ|A;gi|157831218|pdb|1GNR|A;gi|157837061|pdb|5P21|A;gi|163310971|pdb|2RGE|A;gi|290560305|pdb|3K8Y|A;gi|290560472|pdb|3LBH|A;gi|290560473|pdb|3LBI|A;gi|290560474|pdb|3LBN|A;gi|291463609|pdb|3KUD|A;gi|316983223|pdb|3L8Y|A;gi|316983224|pdb|3L8Z|A;gi|347447540|pdb|3RRY|A;gi|347447541|pdb|3RRZ|A;gi|347447542|pdb|3RS0|A;gi|347447543|pdb|3RS2|A;gi|347447544|pdb|3RS3|A;gi|347447545|pdb|3RS4|A;gi|347447546|pdb|3RS5|A;gi|347447547|pdb|3RS7|A;gi|347447548|pdb|3RSL|A;gi|347447549|pdb|3RSO|A;gi|350610722|pdb|3TGP|A;gi|400260804|pdb|4DLS|A;gi|400260805|pdb|4DLT|A;gi|400260806|pdb|4DLU|A;gi|400260808|pdb|4DLW|A;gi|524933858|pdb|4G0N|A;gi|594148642|pdb|4NYJ|R;gi|594148645|pdb|4NYM|R;gi|946926022|pdb|4RSG|A,91.566,96.99,166,14,0,1,166,1,166,1.06e-104,298
sp|P01111|RASN_HUMAN,gi|5107686|pdb|1RVD|A;gi|13096756|pdb|1HE8|B;gi|151568089|pdb|2UZI|R;gi|166007238|pdb|2VH5|R;gi|313754427|pdb|3OIV|A;gi|313754428|pdb|3OIW|A,90.964,96.39,166,15,0,1,166,1,166,1.06e-104,298
sp|P01111|RASN_HUMAN,gi|683437449|pdb|4Q01|A;gi|683437450|pdb|4Q01|B,89.941,95.86,169,17,0,1,169,1,169,1.25e-104,298
sp|P01111|RASN_HUMAN,gi|538261210|pdb|4K81|B;gi|538261212|pdb|4K81|D;gi|538261214|pdb|4K81|F;gi|538261216|pdb|4K81|H,90.964,96.39,166,15,0,1,166,6,171,1.31e-104,298
sp|P01111|RASN_HUMAN,gi|1096115939|pdb|5E95|A,91.566,96.99,166,14,0,1,166,3,168,1.54e-104,298
sp|P01111|RASN_HUMAN,gi|594148639|pdb|4NYI|R,91.566,96.99,166,14,0,1,166,2,167,1.62e-104,298
sp|P01111|RASN_HUMAN,gi|683437448|pdb|4PZZ|A;gi|683437451|pdb|4Q02|A;gi|683437453|pdb|4Q03|A,89.941,95.86,169,17,0,1,169,2,170,1.74e-104,298
sp|P01111|RASN_HUMAN,gi|4930054|pdb|1LFD|B;gi|4930056|pdb|1LFD|D,90.419,97.01,167,16,0,1,167,1,167,2.30e-104,297
sp|P01111|RASN_HUMAN,gi|764091160|pdb|4URU|R;gi|764091162|pdb|4URV|R;gi|764091164|pdb|4URW|R;gi|764091166|pdb|4URX|R;gi|764091168|pdb|4URY|R;gi|764091170|pdb|4URZ|R;gi|764091172|pdb|4US0|R;gi|764091174|pdb|4US1|R;gi|764091176|pdb|4US2|R,91.566,96.99,166,14,0,1,166,20,185,2.43e-104,298
sp|P01111|RASN_HUMAN,gi|162330070|pdb|2QUZ|A,90.964,96.99,166,15,0,1,166,1,166,2.65e-104,297
sp|P01111|RASN_HUMAN,gi|90108979|pdb|2C5L|A;gi|90108980|pdb|2C5L|B,90.964,96.39,166,15,0,1,166,8,173,3.31e-104,297
sp|P01111|RASN_HUMAN,gi|14488521|pdb|1IAQ|A;gi|14488522|pdb|1IAQ|B;gi|14488523|pdb|1IAQ|C,90.964,96.99,166,15,0,1,166,1,166,3.49e-104,296
sp|P01111|RASN_HUMAN,gi|387766392|pdb|4EFL|A;gi|1033647377|pdb|5B2Z|A;gi|1033647378|pdb|5B30|A,91.566,96.99,166,14,0,1,166,6,171,3.76e-104,297
sp|P01111|RASN_HUMAN,gi|387766393|pdb|4EFM|A,90.964,96.39,166,15,0,1,166,6,171,3.76e-104,297
sp|P01111|RASN_HUMAN,gi|290560306|pdb|3K9N|A;gi|310942688|pdb|3K9L|A;gi|310942689|pdb|3K9L|B;gi|310942690|pdb|3K9L|C,90.964,96.99,166,15,0,1,166,1,166,3.77e-104,296
sp|P01111|RASN_HUMAN,gi|835019088|pdb|4XVR|A,90.964,96.99,166,15,0,1,166,1,166,3.77e-104,296
sp|P01111|RASN_HUMAN,gi|400260646|pdb|3V4F|A;gi|400260803|pdb|4DLR|A;gi|400260807|pdb|4DLV|A;gi|400260809|pdb|4DLX|A;gi|400260810|pdb|4DLY|A;gi|400260811|pdb|4DLZ|A,90.964,96.99,166,15,0,1,166,1,166,3.85e-104,296
sp|P01111|RASN_HUMAN,gi|157834476|pdb|221P|A,90.964,96.99,166,15,0,1,166,1,166,4.21e-104,296
sp|P01111|RASN_HUMAN,gi|283806806|pdb|2X1V|A,90.964,96.39,166,15,0,1,166,1,166,4.30e-104,296
sp|P01111|RASN_HUMAN,gi|290560551|pdb|3LO5|A;gi|290560552|pdb|3LO5|C;gi|290560553|pdb|3LO5|E,90.964,96.99,166,15,0,1,166,1,166,4.30e-104,296
sp|P01111|RASN_HUMAN,gi|163310968|pdb|2RGB|A,90.964,96.99,166,15,0,1,166,1,166,4.80e-104,296
sp|P01111|RASN_HUMAN,gi|157837082|pdb|621P|A,90.964,96.39,166,15,0,1,166,1,166,5.66e-104,296
sp|P01111|RASN_HUMAN,gi|683437445|pdb|4PZY|A;gi|683437446|pdb|4PZY|B,89.941,95.86,169,17,0,1,169,2,170,5.95e-104,296
sp|P01111|RASN_HUMAN,gi|157837012|pdb|521P|A,90.361,95.78,166,16,0,1,166,1,166,6.04e-104,296
sp|P01111|RASN_HUMAN,gi|281500778|pdb|3I3S|R,90.964,96.39,166,15,0,1,166,1,166,8.30e-104,296
sp|P01111|RASN_HUMAN,gi|24987567|pdb|1LF0|A;gi|24987571|pdb|1LF5|A;gi|29726769|pdb|1NVU|Q;gi|29726770|pdb|1NVU|R;gi|29726778|pdb|1NVX|Q;gi|29726779|pdb|1NVX|R,90.964,96.39,166,15,0,1,166,1,166,8.77e-104,296
sp|P01111|RASN_HUMAN,gi|298508405|pdb|3KKM|A;gi|298508406|pdb|3KKN|A;gi|347948470|pdb|2LCF|A;gi|507042722|pdb|2LWI|A;gi|859065890|pdb|2N42|A;gi|859065896|pdb|2N46|A,90.964,96.99,166,15,0,1,166,7,172,8.95e-104,296
sp|P01111|RASN_HUMAN,gi|109157351|pdb|2CLD|X,90.964,96.39,166,15,0,1,166,1,166,1.19e-103,295
sp|P01111|RASN_HUMAN,gi|157837129|pdb|721P|A;gi|163310970|pdb|2RGD|A;gi|313754426|pdb|3OIU|A;gi|524933923|pdb|4G3X|A,90.964,96.39,166,15,0,1,166,1,166,1.79e-103,295
sp|P01111|RASN_HUMAN,gi|163310969|pdb|2RGC|A,90.964,96.39,166,15,0,1,166,1,166,1.83e-103,295
sp|P01111|RASN_HUMAN,gi|29726772|pdb|1NVV|Q;gi|56554474|pdb|1XD2|A;gi|594148641|pdb|4NYJ|Q;gi|594148644|pdb|4NYM|Q,90.964,96.39,166,15,0,1,166,1,166,1.95e-103,295
sp|P01111|RASN_HUMAN,gi|194320091|pdb|3DDC|A,90.361,96.99,166,16,0,1,166,1,166,1.97e-103,295
sp|P01111|RASN_HUMAN,gi|835019086|pdb|4XVQ|A,90.964,96.39,166,15,0,1,166,1,166,2.38e-103,295
sp|P01111|RASN_HUMAN,gi|594148638|pdb|4NYI|Q,90.964,96.39,166,15,0,1,166,2,167,2.57e-103,295
sp|P01111|RASN_HUMAN,gi|163310967|pdb|2RGA|A;gi|163310972|pdb|2RGG|A,90.964,96.39,166,15,0,1,166,1,166,2.65e-103,294
sp|P01111|RASN_HUMAN,gi|93278627|pdb|1ZVQ|A,90.964,96.39,166,15,0,1,166,1,166,2.68e-103,294
sp|P01111|RASN_HUMAN,gi|67464456|pdb|1XCM|A,89.820,95.81,167,17,0,1,167,1,167,3.50e-103,294
sp|P01111|RASN_HUMAN,gi|387766394|pdb|4EFN|A,90.964,96.39,166,15,0,1,166,6,171,5.05e-103,294
sp|P01111|RASN_HUMAN,gi|67464457|pdb|1XJ0|A,90.361,95.78,166,16,0,1,166,1,166,7.52e-103,293
sp|P01111|RASN_HUMAN,gi|93278630|pdb|1ZW6|A,90.361,95.78,166,16,0,1,166,1,166,7.44e-102,291
sp|P01111|RASN_HUMAN,gi|109157346|pdb|2CL0|X;gi|109157348|pdb|2CL6|X;gi|109157349|pdb|2CL7|X;gi|109157350|pdb|2CLC|X;gi|109157502|pdb|2EVW|X;gi|114793603|pdb|2CE2|X,90.361,95.78,166,16,0,1,166,1,166,7.77e-102,291
sp|P01111|RASN_HUMAN,gi|827342976|pdb|3X1Z|A;gi|827342977|pdb|3X1Z|B,57.576,75.76,165,68,2,1,163,1,165,2.37e-65,198
sp|P01111|RASN_HUMAN,gi|169791854|pdb|3BRW|D;gi|194709153|pdb|3CF6|R;gi|523309679|pdb|4HDO|B;gi|523309682|pdb|4HDQ|B;gi|675969780|pdb|4MGI|R;gi|675969783|pdb|4MGK|R;gi|675969786|pdb|4MGY|R;gi|675969789|pdb|4MGZ|R;gi|675969792|pdb|4MH0|R;gi|1085618330|pdb|5KHO|C;gi|1085618331|pdb|5KHO|D,57.576,75.76,165,68,2,1,163,1,165,2.58e-65,198
sp|P01111|RASN_HUMAN,gi|827342973|pdb|3X1W|A;gi|827342974|pdb|3X1X|A,57.576,75.76,165,68,2,1,163,1,165,2.70e-65,198
sp|P01111|RASN_HUMAN,gi|1942609|pdb|1GUA|A;gi|291463607|pdb|3KUC|A,58.182,75.76,165,67,2,1,163,1,165,3.11e-65,198
sp|P01111|RASN_HUMAN,gi|550545503|pdb|4M8N|E;gi|550545504|pdb|4M8N|F;gi|550545505|pdb|4M8N|G;gi|550545506|pdb|4M8N|H,57.576,75.76,165,68,2,1,163,4,168,1.95e-64,197
sp|P01111|RASN_HUMAN,gi|5821936|pdb|1C1Y|A,56.970,75.76,165,69,2,1,163,1,165,5.16e-64,195
sp|P01111|RASN_HUMAN,gi|387766350|pdb|4DXA|A,56.970,75.15,165,69,2,1,163,3,167,8.72e-64,194
sp|P01111|RASN_HUMAN,gi|34811640|pdb|1UAD|A;gi|34811641|pdb|1UAD|B,53.892,76.05,167,76,1,4,169,7,173,5.21e-63,193
sp|P01111|RASN_HUMAN,gi|589911024|pdb|4KVG|A;gi|589911026|pdb|4KVG|C,56.287,74.85,167,71,2,1,165,2,168,5.41e-63,192
sp|P01111|RASN_HUMAN,gi|82407693|pdb|2A78|A;gi|82407719|pdb|2A9K|A,53.892,76.05,167,76,1,4,169,19,185,7.66e-63,193
sp|P01111|RASN_HUMAN,gi|973744213|pdb|5CM8|B;gi|973744216|pdb|5CM9|C;gi|973744217|pdb|5CM9|D,54.321,76.54,162,73,1,4,164,14,175,2.34e-62,192
sp|P01111|RASN_HUMAN,gi|66361595|pdb|2BOV|A,53.892,76.05,167,76,1,4,169,15,181,2.55e-62,192
sp|P01111|RASN_HUMAN,gi|71042261|pdb|1ZC3|A;gi|71042263|pdb|1ZC3|C;gi|71042265|pdb|1ZC4|A;gi|71042267|pdb|1ZC4|C,53.293,75.45,167,77,1,4,169,7,173,8.64e-62,190
sp|P01111|RASN_HUMAN,gi|56966231|pdb|1U8Y|A;gi|56966232|pdb|1U8Y|B;gi|56966233|pdb|1U8Z|A;gi|56966234|pdb|1U8Z|B;gi|56966235|pdb|1U90|A;gi|56966236|pdb|1U90|B,54.938,75.93,162,72,1,4,164,5,166,1.03e-61,189
sp|P01111|RASN_HUMAN,gi|223673790|pdb|2KE5|A,52.096,74.25,167,78,2,4,168,4,170,5.37e-59,182
sp|P01111|RASN_HUMAN,gi|305677561|pdb|2KWI|A,52.096,74.25,167,78,2,4,168,8,174,5.96e-59,182
sp|P01111|RASN_HUMAN,gi|685425591|pdb|4KLZ|A,52.439,73.78,164,77,1,3,165,5,168,2.13e-58,181
sp|P01111|RASN_HUMAN,gi|827342975|pdb|3X1Y|A,58.182,75.76,165,67,2,1,163,1,165,6.96e-58,179
sp|P01111|RASN_HUMAN,gi|83754939|pdb|2ERY|A;gi|83754940|pdb|2ERY|B,57.831,74.70,166,69,1,3,167,5,170,2.71e-57,178
sp|P01111|RASN_HUMAN,gi|298508407|pdb|3KKO|A;gi|298508408|pdb|3KKO|B;gi|298508409|pdb|3KKO|P,58.084,70.66,167,68,2,1,165,16,182,2.26e-55,174
sp|P01111|RASN_HUMAN,gi|88193084|pdb|2FN4|A,56.977,70.93,172,73,1,4,174,10,181,3.40e-55,173
sp|P01111|RASN_HUMAN,gi|298508410|pdb|3KKP|A;gi|298508411|pdb|3KKQ|A,56.886,70.06,167,70,2,1,165,16,182,1.36e-53,169
sp|P01111|RASN_HUMAN,gi|325533977|pdb|3PIR|A;gi|325533978|pdb|3PIT|A,56.886,69.46,167,70,2,1,165,16,182,4.01e-53,168
sp|P01111|RASN_HUMAN,gi|73535510|pdb|1X1R|A;gi|73535511|pdb|1X1S|A,56.287,69.46,167,71,2,1,165,11,177,8.40e-53,167
sp|P01111|RASN_HUMAN,gi|6730594|pdb|3RAP|R;gi|6730595|pdb|3RAP|S;gi|157831586|pdb|1KAO|A;gi|157836328|pdb|2RAP|A,49.390,74.39,164,82,1,1,163,1,164,4.15e-46,149
sp|P01111|RASN_HUMAN,gi|510102352|pdb|4KU4|A;gi|510102353|pdb|4KU4|B,47.253,63.19,182,77,5,5,167,16,197,2.15e-44,146
sp|P01111|RASN_HUMAN,gi|82407888|pdb|2ATV|A,42.262,61.90,168,94,3,3,168,28,194,1.04e-39,134
sp|P01111|RASN_HUMAN,gi|82408340|pdb|2ERX|A;gi|82408341|pdb|2ERX|B,38.125,62.50,160,97,2,3,160,3,162,1.51e-37,128
sp|P01111|RASN_HUMAN,gi|403072070|pdb|4FMC|B;gi|403072072|pdb|4FMC|D;gi|403072076|pdb|4FMD|B;gi|403072078|pdb|4FMD|D;gi|403072082|pdb|4FME|B;gi|403072085|pdb|4FME|E,38.415,60.37,164,98,3,4,165,7,169,3.91e-34,119
sp|P01111|RASN_HUMAN,gi|403072064|pdb|4FMB|B;gi|403072066|pdb|4FMB|D;gi|403072068|pdb|4FMB|F,38.415,60.37,164,98,3,4,165,7,169,4.13e-34,119
sp|P01111|RASN_HUMAN,gi|491668715|pdb|4JVS|B,38.415,60.37,164,98,3,4,165,16,178,4.84e-34,119
sp|P01111|RASN_HUMAN,gi|88193099|pdb|2FOL|A,38.415,60.37,164,98,3,4,165,26,188,8.32e-34,119
sp|P01111|RASN_HUMAN,gi|403072080|pdb|4FMD|F,38.650,60.12,163,97,3,5,165,1,162,8.80e-34,118
sp|P01111|RASN_HUMAN,gi|392935497|pdb|3TKL|A,38.415,60.37,164,98,3,4,165,17,179,8.82e-34,119
sp|P01111|RASN_HUMAN,gi|284055664|pdb|3JZA|A;gi|302148858|pdb|3NKV|A;gi|302148859|pdb|3NKV|B;gi|442570813|pdb|4HLQ|B;gi|442570815|pdb|4HLQ|D;gi|442570817|pdb|4HLQ|F;gi|442570819|pdb|4HLQ|H;gi|442570821|pdb|4HLQ|J,38.415,60.37,164,98,3,4,165,10,172,1.01e-33,118
sp|P01111|RASN_HUMAN,gi|442570869|pdb|4I1O|A;gi|442570871|pdb|4I1O|C;gi|442570873|pdb|4I1O|E;gi|442570875|pdb|4I1O|G,38.415,60.37,164,98,3,4,165,10,172,1.16e-33,118
sp|P01111|RASN_HUMAN,gi|384482285|pdb|3SFV|A,37.805,60.37,164,99,3,4,165,17,179,1.50e-33,118
sp|P01111|RASN_HUMAN,gi|523309758|pdb|4IRU|B;gi|523309760|pdb|4IRU|D;gi|523309762|pdb|4IRU|F,38.415,59.76,164,98,3,4,165,19,181,2.36e-33,117
sp|P01111|RASN_HUMAN,gi|1059271173|pdb|5SZK|B,38.415,60.37,164,98,3,4,165,11,173,3.47e-33,117
sp|P01111|RASN_HUMAN,gi|281501032|pdb|3L0I|B;gi|281501034|pdb|3L0I|D,38.415,59.76,164,98,3,4,165,34,196,4.46e-33,117
sp|P01111|RASN_HUMAN,gi|1059271166|pdb|5SZH|B,38.415,60.37,164,98,3,4,165,11,173,4.59e-33,117
sp|P01111|RASN_HUMAN,gi|597960346|pdb|4O25|A;gi|597960347|pdb|4O25|B,36.478,60.38,159,100,1,5,162,10,168,1.26e-32,115
sp|P01111|RASN_HUMAN,gi|302148596|pdb|2L0X|A,36.478,60.38,159,100,1,5,162,3,161,1.41e-32,115
sp|P01111|RASN_HUMAN,gi|62738518|pdb|1XTQ|A;gi|62738519|pdb|1XTR|A;gi|62738520|pdb|1XTS|A,36.478,60.38,159,100,1,5,162,8,166,1.56e-32,115
sp|P01111|RASN_HUMAN,gi|270346387|pdb|2WWX|A,37.805,59.76,164,99,3,4,165,9,171,1.70e-32,115
sp|P01111|RASN_HUMAN,gi|354459677|pdb|3T5G|A,36.478,60.38,159,100,1,5,162,8,166,1.82e-32,115
sp|P01111|RASN_HUMAN,gi|597960348|pdb|4O2L|A;gi|597960349|pdb|4O2L|B,35.849,59.75,159,101,1,5,162,10,168,8.87e-32,113
sp|P01111|RASN_HUMAN,gi|159795493|pdb|2RHD|A,37.195,59.76,164,100,3,4,165,10,172,1.49e-31,112
sp|P01111|RASN_HUMAN,gi|73535739|pdb|1YZN|A,37.805,59.15,164,99,3,4,165,22,184,2.34e-31,112
sp|P01111|RASN_HUMAN,gi|597960350|pdb|4O2R|A;gi|597960351|pdb|4O2R|B,35.849,59.75,159,101,1,5,162,10,168,3.10e-31,112
sp|P01111|RASN_HUMAN,gi|392311560|pdb|3SEA|A;gi|392311561|pdb|3SEA|B,35.849,59.75,159,101,1,5,162,6,164,3.27e-31,111
sp|P01111|RASN_HUMAN,gi|88192430|pdb|2BCG|Y,37.805,59.15,164,99,3,4,165,9,171,3.78e-31,112
sp|P01111|RASN_HUMAN,gi|55670317|pdb|1UKV|Y;gi|193885330|pdb|3CUE|F;gi|193885336|pdb|3CUE|L;gi|193885342|pdb|3CUE|R;gi|193885348|pdb|3CUE|X,37.805,59.15,164,99,3,4,165,9,171,3.95e-31,112
sp|P01111|RASN_HUMAN,gi|1059271167|pdb|5SZI|A,36.702,56.38,188,110,5,4,185,11,195,3.99e-31,112
sp|P01111|RASN_HUMAN,gi|93279981|pdb|2GF0|A;gi|93279982|pdb|2GF0|B;gi|93279983|pdb|2GF0|C;gi|93279984|pdb|2GF0|D,39.623,63.52,159,95,1,3,160,8,166,1.41e-30,111
sp|P01111|RASN_HUMAN,gi|12084567|pdb|1G17|A;gi|12084568|pdb|1G17|B,35.802,58.02,162,102,2,5,165,5,165,1.87e-30,110
sp|P01111|RASN_HUMAN,gi|550545552|pdb|4LI0|A;gi|550545553|pdb|4LI0|B;gi|550545558|pdb|4LHZ|A;gi|550545559|pdb|4LHZ|B;gi|550545564|pdb|4LHY|A;gi|550545565|pdb|4LHY|B;gi|550545570|pdb|4LHX|A;gi|550545571|pdb|4LHX|B,37.209,58.72,172,101,4,4,171,11,179,2.18e-30,110
sp|P01111|RASN_HUMAN,gi|12084563|pdb|1G16|A;gi|12084564|pdb|1G16|B;gi|12084565|pdb|1G16|C;gi|12084566|pdb|1G16|D,35.802,57.41,162,102,2,5,165,5,165,4.47e-30,108
sp|P01111|RASN_HUMAN,gi|326634496|pdb|3QBT|A;gi|326634497|pdb|3QBT|C;gi|326634498|pdb|3QBT|E;gi|326634499|pdb|3QBT|G;gi|355333142|pdb|3TNF|A,36.842,58.48,171,101,4,4,170,7,174,5.91e-30,108
sp|P01111|RASN_HUMAN,gi|93279750|pdb|2FU5|C;gi|93279751|pdb|2FU5|D,36.970,59.39,165,97,4,4,164,9,170,6.11e-30,108
sp|P01111|RASN_HUMAN,gi|550545576|pdb|4LHW|A;gi|550545577|pdb|4LHW|B;gi|550545578|pdb|4LHW|C;gi|550545579|pdb|4LHW|D;gi|550545580|pdb|4LHW|E;gi|550545581|pdb|4LHV|A;gi|550545582|pdb|4LHV|B;gi|550545583|pdb|4LHV|C;gi|550545584|pdb|4LHV|D;gi|550545585|pdb|4LHV|E,36.842,58.48,171,101,4,4,170,7,174,6.59e-30,108
sp|P01111|RASN_HUMAN,gi|149241639|pdb|2EQB|A,34.568,58.02,162,104,2,5,165,9,169,8.72e-30,108
sp|P01111|RASN_HUMAN,gi|939186408|pdb|4Z8Y|A;gi|939186409|pdb|4Z8Y|B;gi|939186416|pdb|4ZDW|A,34.568,58.02,162,104,2,5,165,5,165,2.13e-29,107
sp|P01111|RASN_HUMAN,gi|187609396|pdb|3CPH|A,34.568,58.02,162,104,2,5,165,22,182,2.14e-29,108
